path,class,mock_density,filename_infix,runtime_imports,mockoon_imports,real_api_signals,playwright,suggested_name,reason
packages/app-core/test/live-agent/feishu-connector.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,feishu-connector.e2e.test.ts,infix:live.e2e
packages/app-core/test/live-agent/lens-connector.live.e2e.test.ts,KEEP,0,live.e2e,false,false,true,false,lens-connector.e2e.test.ts,infix:live.e2e
packages/app-core/test/live-agent/matrix-connector.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,matrix-connector.e2e.test.ts,infix:live.e2e
packages/app-core/test/live-agent/n8n-sidecar.live.e2e.test.ts,KEEP,0,live.e2e,false,true,false,false,n8n-sidecar.e2e.test.ts,mockoon_imports
packages/app-core/test/live-agent/nostr-connector.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,nostr-connector.e2e.test.ts,infix:live.e2e
packages/app-core/test/live-agent/page-scoped-chat.live.e2e.test.ts,KEEP,0,live.e2e,true,true,false,false,page-scoped-chat.e2e.test.ts,runtime_imports
packages/app-core/test/live-agent/personality-routing.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,personality-routing.e2e.test.ts,runtime_imports
packages/app-core/test/live-agent/plugin-lifecycle.live.e2e.test.ts,KEEP,0,live.e2e,false,false,true,false,plugin-lifecycle.e2e.test.ts,spawns_processes
packages/app-core/test/live-agent/real-runtime-helpers.live.e2e.test.ts,KEEP,0,live.e2e,false,true,false,false,real-runtime-helpers.e2e.test.ts,mockoon_imports
packages/app-core/test/live-agent/runtime-debug.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,runtime-debug.e2e.test.ts,runtime_imports
packages/app-core/test/live-agent/telegram-connector.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,telegram-connector.e2e.test.ts,runtime_imports
packages/app/test/electrobun-packaged/electrobun-packaged-regressions.e2e.spec.ts,KEEP,0,e2e,false,false,false,true,,playwright
packages/app/test/electrobun-packaged/electrobun-windows-startup.e2e.spec.ts,KEEP,0,e2e,false,false,false,true,,playwright
packages/app/test/ui-smoke/all-pages-clicksafe.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/apps-session-direct-a.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/apps-session-direct-b.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/apps-session.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/auth-startup.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/automations.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/browser-workspace.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/cloud-provisioning-startup.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/cloud-wallet-import.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/computer-use.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/connectors.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/game-apps.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/titlebar-navigation.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/app/test/ui-smoke/ui-smoke.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/benchmarks/app-eval/evaluate.real.test.ts,KEEP,0,real,false,false,false,false,evaluate.real.e2e.test.ts,spawns_processes
packages/core/e2e/runtime-live.e2e.spec.ts,KEEP,0,e2e,true,false,false,true,,runtime_imports
packages/core/src/__tests__/description-compressed-lint.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/__tests__/message-action-dedupe.test.ts,DELETE,4,,false,false,false,false,,mocks_no_io_density=4
packages/core/src/__tests__/message-benchmark-integration.contract.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/__tests__/message-routing-live-regression.test.ts,DELETE,4,,false,false,false,false,,mocks_no_io_density=4
packages/core/src/__tests__/message-v5-runtime-stage1.test.ts,DELETE,6,,false,false,false,false,,mocks_no_io_density=6
packages/core/src/__tests__/read-attachment-action.test.ts,DELETE,7,,false,false,false,false,,mocks_no_io_density=7
packages/core/src/__tests__/service-type-collisions.test.ts,KEEP,0,,true,false,false,false,,runtime_imports
packages/core/src/__tests__/should-respond.live.test.ts,KEEP,0,live,true,false,false,false,should-respond.e2e.test.ts,runtime_imports
packages/core/src/__tests__/streaming-context-events.test.ts,DELETE,8,,false,false,false,false,,mocks_no_io_density=8
packages/core/src/__tests__/structured-parser.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/actions/__tests__/to-tool.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/actions/__tests__/validate-tool-args.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/features/basic-capabilities/actions/reply.test.ts,KEEP,3,,true,false,false,false,,runtime_imports
packages/core/src/features/basic-capabilities/providers/platformContext.test.ts,DELETE,10,,false,false,false,false,,mocks_no_io_density=10
packages/core/src/features/plugin-manager/plugin-manager-umbrella.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/features/trajectories/trajectory-json-export.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/features/trust/trust-evaluator-disablement.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/media/fetch.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/network/ssrf.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/runtime/__tests__/cache-observer.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/runtime/__tests__/context-diff.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/runtime/__tests__/context-hash.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/runtime/__tests__/context-registry.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/runtime/__tests__/evaluator.test.ts,DELETE,3,,false,false,false,false,,mocks_no_io_density=3
packages/core/src/runtime/__tests__/execute-planned-tool-call.test.ts,DELETE,8,,false,false,false,false,,mocks_no_io_density=8
packages/core/src/runtime/__tests__/message-handler.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/core/src/runtime/__tests__/planner-loop.test.ts,DELETE,9,,false,false,false,false,,mocks_no_io_density=9
packages/core/src/runtime/__tests__/sub-planner.test.ts,DELETE,6,,false,false,false,false,,mocks_no_io_density=6
packages/elizaos/templates/min-plugin/tests/runtime-slop.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/elizaos/templates/min-project/tests/runtime-slop.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/elizaos/templates/plugin/src/__tests__/integration.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/elizaos/templates/plugin/src/e2e/plugin-starter.e2e.test.ts,KEEP,0,e2e,false,false,false,false,,infix:e2e
packages/elizaos/templates/project/apps/app/test/ui-smoke/apps-session.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/elizaos/templates/project/apps/app/test/ui-smoke/browser-workspace.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/elizaos/templates/project/apps/app/test/ui-smoke/ui-smoke.spec.ts,KEEP,0,,false,false,false,true,,playwright
packages/examples/_plugin/src/__tests__/integration.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
packages/examples/bluesky/__tests__/integration.test.ts,KEEP,1,,true,false,false,false,,runtime_imports
packages/native-plugins/macosalarm/__tests__/integration.macos.test.ts,KEEP,0,,false,false,false,false,,spawns_processes
packages/skills/test/formatter.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/skills/test/frontmatter.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/skills/test/provenance.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/skills/test/resolver.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/composables.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/config.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/context.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/engine-edge-cases.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/engine.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/errors.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/hooks.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/integration.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/metrics-edge-cases.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/metrics.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/module.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/scanner.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/training/sim/tests/service-container.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/credentials.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/external-credentials.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/install.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/inventory.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/manager.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/master-key.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/pglite-vault.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/profiles.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
packages/vault/test/vault.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/app-2004scape/src/actions/routers.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/app-browser/src/__tests__/action.test.ts,DELETE,2,,false,false,false,false,,mocks_no_io_density=2
plugins/app-companion/test/companion-emotes.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,companion-emotes.e2e.test.ts,infix:live.e2e
plugins/app-contacts/src/providers/contacts.test.ts,DELETE,2,,false,false,false,false,,mocks_no_io_density=2
plugins/app-knowledge/test/knowledge-api.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,knowledge-api.e2e.test.ts,infix:live.e2e
plugins/app-knowledge/test/knowledge-live.e2e.test.ts,KEEP,0,e2e,false,true,false,false,,mockoon_imports
plugins/app-lifeops/src/website-blocker/chat-integration/__tests__/actions.test.ts,DELETE,5,,false,false,false,false,,mocks_no_io_density=5
plugins/app-lifeops/src/website-blocker/chat-integration/__tests__/block-rule-reconciler.test.ts,DELETE,2,,false,false,false,false,,mocks_no_io_density=2
plugins/app-lifeops/src/website-blocker/chat-integration/__tests__/block-rule-service.test.ts,DELETE,2,,false,false,false,false,,mocks_no_io_density=2
plugins/app-lifeops/test/apple-reminders.live.test.ts,KEEP,0,live,false,false,false,false,apple-reminders.real.e2e.test.ts,spawns_processes
plugins/app-lifeops/test/approval-queue.integration.test.ts,KEEP,0,integration,true,false,true,false,,runtime_imports
plugins/app-lifeops/test/approval.dispatch.integration.test.ts,KEEP,6,integration,true,false,false,false,,runtime_imports
plugins/app-lifeops/test/assistant-user-journeys.followup-repair.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,assistant-user-journeys.followup-repair.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/assistant-user-journeys.identity-merge.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,assistant-user-journeys.identity-merge.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/assistant-user-journeys.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,assistant-user-journeys.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/assistant-user-journeys.morning-brief.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,assistant-user-journeys.morning-brief.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/book-travel.approval.integration.test.ts,KEEP,0,integration,true,false,false,false,,runtime_imports
plugins/app-lifeops/test/booking-preferences.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/bundle-meetings.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/cancellation-fee.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/cross-channel-search.integration.test.ts,KEEP,0,integration,true,false,true,false,,runtime_imports
plugins/app-lifeops/test/daily-brief.drafts.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/eow-escalation.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/flight-rebook.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/google-drive.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/group-chat-handoff.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/intent-sync.real.test.ts,KEEP,0,real,true,false,false,false,intent-sync.real.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/life-smoke.integration.test.ts,KEEP,0,integration,true,false,true,false,,runtime_imports
plugins/app-lifeops/test/lifeops-action-gating.integration.test.ts,KEEP,0,integration,true,false,false,false,,runtime_imports
plugins/app-lifeops/test/lifeops-activity-signals.remote.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,lifeops-activity-signals.remote.e2e.test.ts,infix:live.e2e
plugins/app-lifeops/test/lifeops-calendar-chat.real.test.ts,KEEP,0,real,true,false,false,false,lifeops-calendar-chat.real.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/lifeops-chat.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,lifeops-chat.e2e.test.ts,infix:live.e2e
plugins/app-lifeops/test/lifeops-feature-flags.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/lifeops-gmail-chat.live.e2e.test.ts,KEEP,0,live.e2e,true,true,false,false,lifeops-gmail-chat.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/lifeops-inbox-triage.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/lifeops-life-chat.real.test.ts,KEEP,0,real,true,true,false,false,lifeops-life-chat.real.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/lifeops-llm-extraction.live.test.ts,KEEP,0,live,true,true,false,false,lifeops-llm-extraction.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/lifeops-memory.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,lifeops-memory.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/lifeops-scheduling.real.test.ts,KEEP,0,real,true,false,false,false,lifeops-scheduling.real.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/lifeops-screen-context.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,lifeops-screen-context.e2e.test.ts,infix:live.e2e
plugins/app-lifeops/test/lifeops-signal-inbound.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/lifeops-signal-local-client.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/lifeops-signal.real.e2e.test.ts,KEEP,0,real.e2e,true,false,false,false,,runtime_imports
plugins/app-lifeops/test/lifeops-whatsapp-pull-recent.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/lifeops-whatsapp-sync.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/lifeops-x-dm-inbound.integration.test.ts,KEEP,0,integration,false,false,true,false,,infix:integration
plugins/app-lifeops/test/lifeops-x-dm-reader.integration.test.ts,KEEP,0,integration,false,false,true,false,,infix:integration
plugins/app-lifeops/test/multilingual-action-routing.integration.test.ts,KEEP,0,integration,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/native-parameters.test.ts,KEEP,8,,false,false,false,false,,in_test_directory
plugins/app-lifeops/test/notifications-push.integration.test.ts,KEEP,5,integration,false,false,false,false,,infix:integration
plugins/app-lifeops/test/portal-upload.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/prd-coverage.contract.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/app-lifeops/test/relationships.real.test.ts,KEEP,0,real,true,false,false,false,relationships.real.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/reminder-review-job.real.e2e.test.ts,KEEP,0,real.e2e,true,false,false,false,,runtime_imports
plugins/app-lifeops/test/schedule-merged-state.real.test.ts,KEEP,0,real,true,false,false,false,schedule-merged-state.real.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/screen-time.real.test.ts,KEEP,0,real,true,false,false,false,screen-time.real.e2e.test.ts,runtime_imports
plugins/app-lifeops/test/selfcontrol-chat.live.e2e.test.ts,KEEP,0,live.e2e,false,true,false,false,selfcontrol-chat.e2e.test.ts,mockoon_imports
plugins/app-lifeops/test/selfcontrol-desktop.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,selfcontrol-desktop.e2e.test.ts,spawns_processes
plugins/app-lifeops/test/selfcontrol-dev.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,selfcontrol-dev.e2e.test.ts,spawns_processes
plugins/app-lifeops/test/signature-deadline.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/stuck-agent-call.e2e.test.ts,KEEP,0,e2e,true,true,false,false,,runtime_imports
plugins/app-lifeops/test/travel-duffel.integration.test.ts,KEEP,7,integration,false,false,true,false,,infix:integration
plugins/app-phone/src/actions/place-call.test.ts,DELETE,2,,false,false,false,false,,mocks_no_io_density=2
plugins/app-scape/src/actions/routers.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/app-shopify/test/shopify-api.real.e2e.test.ts,KEEP,0,real.e2e,false,false,false,false,,infix:real.e2e
plugins/app-steward/test/anvil-contracts.real.e2e.test.ts,KEEP,0,real.e2e,false,false,false,false,,spawns_processes
plugins/app-steward/test/wallet-live.e2e.test.ts,KEEP,0,e2e,false,true,false,false,,mockoon_imports
plugins/app-task-coordinator/test/coding-agent-codex-artifact.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,coding-agent-codex-artifact.e2e.test.ts,spawns_processes
plugins/app-task-coordinator/test/quicksort-coding-agent.live.e2e.test.ts,KEEP,0,live.e2e,true,false,false,false,quicksort-coding-agent.e2e.test.ts,runtime_imports
plugins/app-training/src/core/trajectory-task-datasets.test.ts,DELETE,1,,false,false,false,false,,mocks_no_io_density=1
plugins/app-training/src/routes/trajectory-routes.test.ts,KEEP,11,,true,false,false,false,,runtime_imports
plugins/app-training/test/training-api.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,training-api.e2e.test.ts,infix:live.e2e
plugins/app-vincent/test/vincent-api.real.e2e.test.ts,KEEP,0,real.e2e,false,false,false,false,,infix:real.e2e
plugins/plugin-agent-orchestrator/src/__tests__/codex-model-provider.test.ts,DELETE,1,,false,false,false,false,,mocks_no_io_density=1
plugins/plugin-agent-orchestrator/src/__tests__/pty-auto-response.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-agent-orchestrator/src/__tests__/skill-recommender.test.ts,KEEP,0,,true,false,false,false,,runtime_imports
plugins/plugin-agent-orchestrator/src/__tests__/spawn-trajectory.test.ts,DELETE,5,,false,false,false,false,,mocks_no_io_density=5
plugins/plugin-agent-orchestrator/src/__tests__/task-agent-live.e2e.test.ts,KEEP,0,e2e,false,false,true,false,,spawns_processes
plugins/plugin-agent-skills/src/search-category.test.ts,KEEP,10,,true,false,false,false,,runtime_imports
plugins/plugin-anthropic/__tests__/credential-store.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-anthropic/__tests__/native-plumbing.test.ts,KEEP,4,,true,false,false,false,,runtime_imports
plugins/plugin-app-control/src/services/__tests__/app-verification.integration.test.ts,KEEP,0,integration,false,false,false,false,,spawns_processes
plugins/plugin-bluebubbles/__tests__/message-connector.test.ts,DELETE,10,,false,false,false,false,,mocks_no_io_density=10
plugins/plugin-bluesky/__tests__/integration/plugin.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/plugin-claude-code-workbench/src/__tests__/actions.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-claude-code-workbench/src/__tests__/config.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-claude-code-workbench/src/__tests__/plugin.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-claude-code-workbench/src/__tests__/routes.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-claude-code-workbench/src/__tests__/service.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-claude-code-workbench/src/__tests__/workflows.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-commands/__tests__/plugin-compression.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-computeruse/src/__tests__/benchmark/osworld-local.real.test.ts,KEEP,0,real,false,false,false,false,osworld-local.real.e2e.test.ts,infix:real
plugins/plugin-computeruse/src/__tests__/benchmark/osworld-tasks.real.test.ts,KEEP,0,real,false,false,false,false,osworld-tasks.real.e2e.test.ts,infix:real
plugins/plugin-computeruse/src/__tests__/browser-action.test.ts,DELETE,2,,false,false,false,false,,mocks_no_io_density=2
plugins/plugin-computeruse/src/__tests__/computeruse.real.test.ts,KEEP,0,real,true,false,false,false,computeruse.real.e2e.test.ts,runtime_imports
plugins/plugin-computeruse/src/__tests__/file-ops.real.test.ts,KEEP,0,real,false,false,false,false,file-ops.real.e2e.test.ts,infix:real
plugins/plugin-computeruse/src/__tests__/runtime.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,runtime.e2e.test.ts,spawns_processes
plugins/plugin-computeruse/src/__tests__/service.real.test.ts,KEEP,0,real,false,false,false,false,service.real.e2e.test.ts,infix:real
plugins/plugin-computeruse/src/__tests__/terminal.real.test.ts,KEEP,0,real,false,false,true,false,terminal.real.e2e.test.ts,infix:real
plugins/plugin-computeruse/src/__tests__/trajectory.test.ts,DELETE,6,,false,false,false,false,,mocks_no_io_density=6
plugins/plugin-computeruse/src/__tests__/windows-list.real.test.ts,KEEP,0,real,false,false,false,false,windows-list.real.e2e.test.ts,infix:real
plugins/plugin-discord/__tests__/message-coalesce.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-discord/__tests__/messages-url.test.ts,DELETE,7,,false,false,false,false,,mocks_no_io_density=7
plugins/plugin-discord/__tests__/staleness.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-discord/__tests__/transcribeMedia.test.ts,DELETE,7,,false,false,false,false,,mocks_no_io_density=7
plugins/plugin-discord/actions/messageConnector.test.ts,KEEP,18,,true,false,false,false,,runtime_imports
plugins/plugin-discord/test/search-category.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-edge-tts/__tests__/smoke.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-elizacloud/__tests__/cloud-api.real.test.ts,KEEP,0,real,false,false,false,false,cloud-api.real.e2e.test.ts,http_server_setup
plugins/plugin-elizacloud/__tests__/cloud-services.real.test.ts,KEEP,0,real,false,false,false,false,cloud-services.real.e2e.test.ts,http_server_setup
plugins/plugin-elizacloud/__tests__/integration/research-model.real.test.ts,KEEP,0,real,true,false,false,false,research-model.real.e2e.test.ts,runtime_imports
plugins/plugin-elizacloud/__tests__/integration/text-object-models.real.test.ts,KEEP,0,real,true,false,false,false,text-object-models.real.e2e.test.ts,runtime_imports
plugins/plugin-feishu/src/connector.test.ts,DELETE,4,,false,false,false,false,,mocks_no_io_density=4
plugins/plugin-form/src/form-plugin.test.ts,DELETE,23,,false,false,false,false,,mocks_no_io_density=23
plugins/plugin-form/src/tests/toon-integration.live.test.ts,KEEP,0,live,false,false,true,false,toon-integration.real.e2e.test.ts,infix:live
plugins/plugin-form/test/form-plugin.live.e2e.test.ts,KEEP,0,live.e2e,false,false,false,false,form-plugin.e2e.test.ts,infix:live.e2e
plugins/plugin-github/src/search-category.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-google-chat/src/connector.test.ts,DELETE,3,,false,false,false,false,,mocks_no_io_density=3
plugins/plugin-google-genai/__tests__/integration/google-genai.live.test.ts,KEEP,0,live,false,false,true,false,google-genai.real.e2e.test.ts,infix:live
plugins/plugin-google-genai/__tests__/trajectory.test.ts,DELETE,7,,false,false,false,false,,mocks_no_io_density=7
plugins/plugin-groq/__tests__/model-usage.test.ts,KEEP,11,,true,false,false,false,,runtime_imports
plugins/plugin-groq/__tests__/retry.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-groq/__tests__/smoke.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-imessage/__tests__/integration.test.ts,DELETE,7,,false,false,false,false,,mocks_no_io_density=7
plugins/plugin-imessage/__tests__/message-connector.test.ts,DELETE,10,,false,false,false,false,,mocks_no_io_density=10
plugins/plugin-line/__tests__/integration.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-line/src/connector.test.ts,DELETE,3,,false,false,false,false,,mocks_no_io_density=3
plugins/plugin-linear/src/actions/routers.test.ts,KEEP,3,,true,false,false,false,,runtime_imports
plugins/plugin-linear/src/search-category.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-local-ai/__tests__/index.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-local-ai/__tests__/model-usage.test.ts,KEEP,36,,true,false,false,false,,runtime_imports
plugins/plugin-local-embedding/__tests__/smoke.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-matrix/src/__tests__/connector.test.ts,DELETE,3,,false,false,false,false,,mocks_no_io_density=3
plugins/plugin-mcp/__tests__/integration/mcp-server.test.ts,KEEP,0,,false,false,false,false,,spawns_processes
plugins/plugin-mcp/__tests__/mcp-router.test.ts,KEEP,4,,true,false,false,false,,runtime_imports
plugins/plugin-minecraft/__tests__/mc-action.test.ts,DELETE,11,,false,false,false,false,,mocks_no_io_density=11
plugins/plugin-music-library/src/plugin-compression.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-music-library/src/search-category.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-music-player/src/plugin-compression.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-mysticism/__tests__/integration/service-edge-cases.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/plugin-n8n-workflow/__tests__/e2e/lifecycle.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/plugin-n8n-workflow/__tests__/e2e/routes-workflows.e2e.test.ts,KEEP,0,e2e,false,false,false,false,,infix:e2e
plugins/plugin-n8n-workflow/__tests__/integration/actions/createWorkflow.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
